dataset,dataset_name,architecture,method,modalities,seed,train_size,val_size,test_size,channels,time_steps,num_classes,batch_size,num_params,best_epoch,duration_sec,checkpoint_path,accuracy,val_accuracy,balanced_accuracy,val_balanced_accuracy,macro_f1,val_macro_f1,weighted_f1,val_weighted_f1,delta_macro_f1_vs_raw,delta_macro_f1_vs_raw_larger
ElectricDevices,ElectricDevices,film__raw+gaf+stft,film__raw+gaf+stft,raw+gaf+stft,2025,7140,1786,7711,1,96,7,32,493319,36,111.80360995800584,results/fusion_over_raw/checkpoints/ElectricDevices/film__raw_gaf_stft__raw_gaf_stft__seed_2025.pt,0.7420568019712099,0.8936170212765957,0.6522803853410798,0.8658482851004592,0.6622141412715159,0.8690450441413863,0.7282585204389501,0.8923334129128205,0.023901274513782544,0.005813030388054585
ElectricDevices,ElectricDevices,concat__raw+stats+gaf+stft,concat__raw+stats+gaf+stft,raw+stats+gaf+stft,2025,7140,1786,7711,1,96,7,32,481799,40,133.54677375000028,results/fusion_over_raw/checkpoints/ElectricDevices/concat__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_2025.pt,0.7517831669044223,0.910414333706607,0.6691614873003946,0.8770510068152282,0.6817564594102469,0.8790598938159642,0.7415015716787949,0.9093094358680063,0.04344359265251352,0.02535534852678556
ElectricDevices,ElectricDevices,gated__raw+stats+gaf+stft,gated__raw+stats+gaf+stft,raw+stats+gaf+stft,2025,7140,1786,7711,1,96,7,32,465291,25,88.88362612499623,results/fusion_over_raw/checkpoints/ElectricDevices/gated__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_2025.pt,0.7454286084813903,0.906494960806271,0.6629820002896026,0.8793714015097345,0.6696884233251704,0.8802428911135829,0.7329525441836567,0.9066359678773281,0.03137555656743707,0.01328731244170911
ElectricDevices,ElectricDevices,film__raw+stats+gaf+stft,film__raw+stats+gaf+stft,raw+stats+gaf+stft,2025,7140,1786,7711,1,96,7,32,531207,27,100.53616333298851,results/fusion_over_raw/checkpoints/ElectricDevices/film__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_2025.pt,0.7102840098560498,0.9120940649496081,0.6214274253503821,0.8795602525351569,0.6372475975033867,0.8855062116398746,0.7009389389688743,0.9108171958224769,-0.0010652692543466902,-0.01915351338007465
ElectricDevices,ElectricDevices,raw_centered_residual__raw+stats+gaf+stft,raw_centered_residual__raw+stats+gaf+stft,raw+stats+gaf+stft,2025,7140,1786,7711,1,96,7,32,563975,32,120.4820720419957,results/fusion_over_raw/checkpoints/ElectricDevices/raw_centered_residual__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_2025.pt,0.7340163402930878,0.9087346024636058,0.6633693498472223,0.8819413272741998,0.6702207587440858,0.8814568878873456,0.7236688810177242,0.9078539399426527,0.031907891986352466,0.013819647860624507
ElectricDevices,ElectricDevices,ordinary_bottleneck__raw+stats+gaf+stft,ordinary_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,2025,7140,1786,7711,1,96,7,32,665223,54,205.03671212500194,results/fusion_over_raw/checkpoints/ElectricDevices/ordinary_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_2025.pt,0.7044481908961224,0.9148936170212766,0.6356548606887638,0.8898404930876392,0.6407349687408737,0.8881367908702954,0.6938153145749038,0.9144691079033793,0.0024221019831403012,-0.015666142142587658
ElectricDevices,ElectricDevices,raw_residual_bottleneck__raw+stats+gaf+stft,raw_residual_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,2025,7140,1786,7711,1,96,7,32,747911,22,116.50645658299618,results/fusion_over_raw/checkpoints/ElectricDevices/raw_residual_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_2025.pt,0.7377772014005965,0.9036954087346024,0.6683995297409825,0.8728831395220334,0.6755459733135171,0.8733426385988947,0.7281997176650175,0.9041962608472699,0.03723310655578371,0.019144862430055753
ElectricDevices,ElectricDevices,context_only_residual_bottleneck__raw+stats+gaf+stft,context_only_residual_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,2025,7140,1786,7711,1,96,7,32,747783,51,203.8814741249953,results/fusion_over_raw/checkpoints/ElectricDevices/context_only_residual_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_2025.pt,0.749189469588899,0.9092945128779395,0.6696025787208095,0.8822225237370291,0.679065688064233,0.8830848547964866,0.7394714820719599,0.9093488042875747,0.0407528213064996,0.02266457718077164
ElectricDevices,ElectricDevices,raw_conditioned_context_bottleneck__raw+stats+gaf+stft,raw_conditioned_context_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,2025,7140,1786,7711,1,96,7,32,814087,53,212.73010287499346,results/fusion_over_raw/checkpoints/ElectricDevices/raw_conditioned_context_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_2025.pt,0.7427052263000907,0.9115341545352743,0.6518803582634591,0.8855664665446257,0.6604885346556557,0.8863659744066189,0.7288419576636521,0.9113569261375849,0.022175667897922358,0.0040874237721943985
Crop,Crop,raw_only,raw_only,raw,42,5760,1440,16800,1,46,24,32,160472,75,61.999306500001694,results/fusion_over_raw/checkpoints/Crop/raw_only__raw__seed_42.pt,0.7185714285714285,0.7423611111111111,0.7185714285714285,0.747847366692703,0.7150414259883623,0.7384479757856872,0.7150414259883623,0.7366424719263326,0.0,
Crop,Crop,raw_larger,raw_larger,raw_larger,42,5760,1440,16800,1,46,24,32,423448,45,43.223550624999916,results/fusion_over_raw/checkpoints/Crop/raw_larger__raw_larger__seed_42.pt,0.7202380952380952,0.7458333333333333,0.7202380952380952,0.7497319103379629,0.7167947274967382,0.7430681669221771,0.7167947274967383,0.7414316473694721,0.0017533015083759373,0.0
Crop,Crop,stats_only,stats_only,stats,42,5760,1440,16800,1,46,24,32,40458,94,56.87458170800528,results/fusion_over_raw/checkpoints/Crop/stats_only__stats__seed_42.pt,0.61625,0.6215277777777778,0.61625,0.6260262053564053,0.601130158519979,0.6049782245364886,0.6011301585199791,0.6048791533831596,-0.11391126746838331,-0.11566456897675925
Crop,Crop,gaf_only,gaf_only,gaf,42,5760,1440,16800,1,46,24,32,129528,50,55.76177883299533,results/fusion_over_raw/checkpoints/Crop/gaf_only__gaf__seed_42.pt,0.6835714285714286,0.6854166666666667,0.6835714285714286,0.6922048486249658,0.6770815231939314,0.6786057253776135,0.6770815231939312,0.6764920156104999,-0.037959902794430844,-0.03971320430280678
Crop,Crop,stft_only,stft_only,stft,42,5760,1440,16800,1,46,24,32,129528,85,76.89735149999615,results/fusion_over_raw/checkpoints/Crop/stft_only__stft__seed_42.pt,0.5926190476190476,0.5972222222222222,0.5926190476190476,0.6000606164844865,0.5826389003247464,0.5865454530418148,0.5826389003247463,0.585641618767969,-0.13240252566361588,-0.13415582717199181
Crop,Crop,minirocket_ridge,minirocket_ridge,raw,42,5760,1440,16800,1,46,24,32,239928,,18.996055042007356,,0.7019047619047619,0.6916666666666667,0.7019047619047619,0.6978273538269812,0.6892258750137304,0.6757456402031997,0.6892258750137306,0.6745723149155529,-0.02581555097463184,-0.027568852483007777
Crop,Crop,concat__raw+stats,concat__raw+stats,raw+stats,42,5760,1440,16800,1,46,24,32,230986,71,90.97702837499673,results/fusion_over_raw/checkpoints/Crop/concat__raw_stats__raw_stats__seed_42.pt,0.7104761904761905,0.7381944444444445,0.7104761904761904,0.7421940411072473,0.7078914812804422,0.7346338717190308,0.7078914812804421,0.7347207946414959,-0.007149944707920075,-0.008903246216296012
Crop,Crop,gated__raw+stats,gated__raw+stats,raw+stats,42,5760,1440,16800,1,46,24,32,214220,35,50.28673937500571,results/fusion_over_raw/checkpoints/Crop/gated__raw_stats__raw_stats__seed_42.pt,0.6956547619047619,0.7173611111111111,0.6956547619047618,0.7231562530295363,0.6910136695380903,0.71518665583064,0.6910136695380903,0.7137419309988663,-0.024027756450271998,-0.025781057958647935
Crop,Crop,raw_centered_residual__raw+stats,raw_centered_residual__raw+stats,raw+stats,42,5760,1440,16800,1,46,24,32,313162,39,63.3929284170008,results/fusion_over_raw/checkpoints/Crop/raw_centered_residual__raw_stats__raw_stats__seed_42.pt,0.7075595238095238,0.7284722222222222,0.7075595238095239,0.7313880094789277,0.7059106403881131,0.7266989829651492,0.7059106403881131,0.7253055039926337,-0.009130785600249158,-0.010884087108625096
Crop,Crop,film__raw+stats,film__raw+stats,raw+stats,42,5760,1440,16800,1,46,24,32,280394,48,73.72716754100111,results/fusion_over_raw/checkpoints/Crop/film__raw_stats__raw_stats__seed_42.pt,0.7104166666666667,0.7340277777777777,0.7104166666666666,0.7392477288534299,0.7047625063275097,0.7310750762454368,0.7047625063275097,0.729302114320733,-0.010278919660852592,-0.01203222116922853
Crop,Crop,concat__raw+gaf,concat__raw+gaf,raw+gaf,42,5760,1440,16800,1,46,24,32,320056,58,85.16352108299907,results/fusion_over_raw/checkpoints/Crop/concat__raw_gaf__raw_gaf__seed_42.pt,0.7079166666666666,0.7243055555555555,0.7079166666666666,0.7293794650770892,0.7033528670206691,0.7200119481343363,0.7033528670206691,0.7175761104547672,-0.011688558967693163,-0.0134418604760691
Crop,Crop,gated__raw+gaf,gated__raw+gaf,raw+gaf,42,5760,1440,16800,1,46,24,32,303290,28,49.10422841699619,results/fusion_over_raw/checkpoints/Crop/gated__raw_gaf__raw_gaf__seed_42.pt,0.7073809523809523,0.7131944444444445,0.7073809523809523,0.7182764548679753,0.7017394985965849,0.709741454371537,0.701739498596585,0.7077121715612427,-0.01330192739177738,-0.015055228900153317
Crop,Crop,raw_centered_residual__raw+gaf,raw_centered_residual__raw+gaf,raw+gaf,42,5760,1440,16800,1,46,24,32,402232,39,73.28943266600254,results/fusion_over_raw/checkpoints/Crop/raw_centered_residual__raw_gaf__raw_gaf__seed_42.pt,0.7102380952380952,0.7243055555555555,0.7102380952380952,0.7301856176336363,0.7077227272017074,0.7239050261082417,0.7077227272017073,0.7215787105674972,-0.00731869878665492,-0.009072000295030858
Crop,Crop,film__raw+gaf,film__raw+gaf,raw+gaf,42,5760,1440,16800,1,46,24,32,369464,67,103.4792011660029,results/fusion_over_raw/checkpoints/Crop/film__raw_gaf__raw_gaf__seed_42.pt,0.7223809523809523,0.7416666666666667,0.7223809523809525,0.7455745656363645,0.717693483381367,0.7383533132703354,0.7176934833813668,0.7375945355041734,0.00265205739300467,0.0008987558846287325
Crop,Crop,concat__raw+stft,concat__raw+stft,raw+stft,42,5760,1440,16800,1,46,24,32,320056,78,107.13325141700625,results/fusion_over_raw/checkpoints/Crop/concat__raw_stft__raw_stft__seed_42.pt,0.7039285714285715,0.7256944444444444,0.7039285714285715,0.7277029192022338,0.7051056765750929,0.7240568317630774,0.705105676575093,0.7229868508565488,-0.009935749413269357,-0.011689050921645294
Crop,Crop,gated__raw+stft,gated__raw+stft,raw+stft,42,5760,1440,16800,1,46,24,32,303290,51,72.29040983300365,results/fusion_over_raw/checkpoints/Crop/gated__raw_stft__raw_stft__seed_42.pt,0.7033928571428572,0.7222222222222222,0.7033928571428572,0.7295468009160863,0.703130656489155,0.7206939763026464,0.7031306564891551,0.7181924324184904,-0.01191076949920733,-0.013664071007583267
Crop,Crop,raw_centered_residual__raw+stft,raw_centered_residual__raw+stft,raw+stft,42,5760,1440,16800,1,46,24,32,402232,48,84.36908925000171,results/fusion_over_raw/checkpoints/Crop/raw_centered_residual__raw_stft__raw_stft__seed_42.pt,0.7111904761904762,0.7326388888888888,0.7111904761904763,0.7379389433824862,0.7055893495338615,0.7280057560543249,0.7055893495338614,0.7274873621681962,-0.009452076454500746,-0.011205377962876684
Crop,Crop,film__raw+stft,film__raw+stft,raw+stft,42,5760,1440,16800,1,46,24,32,369464,45,76.10315566700592,results/fusion_over_raw/checkpoints/Crop/film__raw_stft__raw_stft__seed_42.pt,0.710952380952381,0.7270833333333333,0.7109523809523809,0.7328078677936724,0.7079414428862277,0.7249211623176204,0.7079414428862278,0.7225301230970957,-0.007099983102134555,-0.008853284610510492
Crop,Crop,concat__raw+stats+gaf,concat__raw+stats+gaf,raw+stats+gaf,42,5760,1440,16800,1,46,24,32,357034,26,60.718490125000244,results/fusion_over_raw/checkpoints/Crop/concat__raw_stats_gaf__raw_stats_gaf__seed_42.pt,0.6954761904761905,0.7034722222222223,0.6954761904761906,0.7082603230827074,0.6915137151152378,0.6994599484239497,0.6915137151152378,0.6986024216508943,-0.02352771087312444,-0.02528101238150038
Crop,Crop,gated__raw+stats+gaf,gated__raw+stats+gaf,raw+stats+gaf,42,5760,1440,16800,1,46,24,32,340397,43,82.61512195899559,results/fusion_over_raw/checkpoints/Crop/gated__raw_stats_gaf__raw_stats_gaf__seed_42.pt,0.7094047619047619,0.725,0.709404761904762,0.7305283319103717,0.7010368940490359,0.7191498862290647,0.701036894049036,0.7160750820766708,-0.014004531939326381,-0.01575783344770232
Crop,Crop,raw_centered_residual__raw+stats+gaf,raw_centered_residual__raw+stats+gaf,raw+stats+gaf,42,5760,1440,16800,1,46,24,32,439210,60,117.70764116699866,results/fusion_over_raw/checkpoints/Crop/raw_centered_residual__raw_stats_gaf__raw_stats_gaf__seed_42.pt,0.7238690476190476,0.7298611111111111,0.7238690476190476,0.7333284238397457,0.7203456359535391,0.7253490998160902,0.720345635953539,0.7239300730846531,0.005304209965176776,0.0035509084568008387
Crop,Crop,film__raw+stats+gaf,film__raw+stats+gaf,raw+stats+gaf,42,5760,1440,16800,1,46,24,32,406442,64,122.59616229200037,results/fusion_over_raw/checkpoints/Crop/film__raw_stats_gaf__raw_stats_gaf__seed_42.pt,0.7210119047619048,0.7208333333333333,0.7210119047619047,0.7261264089147831,0.7168185733352045,0.7168478908363461,0.7168185733352045,0.7150396866365004,0.0017771473468422005,2.3845838466263203e-05
Crop,Crop,concat__raw+stats+stft,concat__raw+stats+stft,raw+stats+stft,42,5760,1440,16800,1,46,24,32,357034,32,67.35933270900568,results/fusion_over_raw/checkpoints/Crop/concat__raw_stats_stft__raw_stats_stft__seed_42.pt,0.6832738095238096,0.70625,0.6832738095238096,0.711403668367696,0.6788636134758607,0.7036531123886247,0.6788636134758608,0.7014595182192392,-0.03617781251250163,-0.037931114020877565
Crop,Crop,gated__raw+stats+stft,gated__raw+stats+stft,raw+stats+stft,42,5760,1440,16800,1,46,24,32,340397,74,124.0026964580029,results/fusion_over_raw/checkpoints/Crop/gated__raw_stats_stft__raw_stats_stft__seed_42.pt,0.7072619047619048,0.73125,0.7072619047619048,0.7353683203136633,0.702793099970853,0.7243374110282383,0.7027930999708529,0.7234533374978488,-0.012248326017509248,-0.014001627525885185
Crop,Crop,raw_centered_residual__raw+stats+stft,raw_centered_residual__raw+stats+stft,raw+stats+stft,42,5760,1440,16800,1,46,24,32,439210,43,90.19009712499974,results/fusion_over_raw/checkpoints/Crop/raw_centered_residual__raw_stats_stft__raw_stats_stft__seed_42.pt,0.7043452380952381,0.7298611111111111,0.7043452380952381,0.7334709582244404,0.6982286517080482,0.7257630342890379,0.698228651708048,0.7243530545503647,-0.016812774280314136,-0.018566075788690073
Crop,Crop,film__raw+stats+stft,film__raw+stats+stft,raw+stats+stft,42,5760,1440,16800,1,46,24,32,406442,96,151.73456162499497,results/fusion_over_raw/checkpoints/Crop/film__raw_stats_stft__raw_stats_stft__seed_42.pt,0.7250595238095238,0.7486111111111111,0.7250595238095238,0.7535968390093989,0.7183657112835502,0.7426231386470822,0.7183657112835501,0.739967098978017,0.003324285295187912,0.0015709837868119747
Crop,Crop,concat__raw+gaf+stft,concat__raw+gaf+stft,raw+gaf+stft,42,5760,1440,16800,1,46,24,32,446104,49,97.93255904098623,results/fusion_over_raw/checkpoints/Crop/concat__raw_gaf_stft__raw_gaf_stft__seed_42.pt,0.7097619047619048,0.7222222222222222,0.7097619047619048,0.7238511008303306,0.7074743346849052,0.7189865621893107,0.7074743346849052,0.7183826614268267,-0.0075670913034571186,-0.009320392811833056
Crop,Crop,gated__raw+gaf+stft,gated__raw+gaf+stft,raw+gaf+stft,42,5760,1440,16800,1,46,24,32,429467,26,65.84518950000347,results/fusion_over_raw/checkpoints/Crop/gated__raw_gaf_stft__raw_gaf_stft__seed_42.pt,0.7127380952380953,0.7173611111111111,0.7127380952380952,0.7213632704242628,0.7094639827225774,0.7159847508604438,0.7094639827225774,0.7143288164418664,-0.005577443265784909,-0.007330744774160847
Crop,Crop,raw_centered_residual__raw+gaf+stft,raw_centered_residual__raw+gaf+stft,raw+gaf+stft,42,5760,1440,16800,1,46,24,32,528280,53,109.52683958300622,results/fusion_over_raw/checkpoints/Crop/raw_centered_residual__raw_gaf_stft__raw_gaf_stft__seed_42.pt,0.7170238095238095,0.7354166666666667,0.7170238095238096,0.7389128821805911,0.7124174330945946,0.7324340424058601,0.7124174330945945,0.7319380401493443,-0.0026239928937676904,-0.004377294402143628
Crop,Crop,film__raw+gaf+stft,film__raw+gaf+stft,raw+gaf+stft,42,5760,1440,16800,1,46,24,32,495512,49,106.36566870899696,results/fusion_over_raw/checkpoints/Crop/film__raw_gaf_stft__raw_gaf_stft__seed_42.pt,0.7128571428571429,0.7375,0.7128571428571427,0.7442963546529945,0.7079557326003242,0.7346768006547287,0.7079557326003242,0.7317868191509124,-0.007085693388038106,-0.008838994896414043
Crop,Crop,concat__raw+stats+gaf+stft,concat__raw+stats+gaf+stft,raw+stats+gaf+stft,42,5760,1440,16800,1,46,24,32,483082,59,133.40300933299295,results/fusion_over_raw/checkpoints/Crop/concat__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_42.pt,0.7051190476190476,0.7229166666666667,0.7051190476190476,0.7254684343644214,0.698633011973937,0.7157021667821061,0.698633011973937,0.7145303320071504,-0.016408414014425277,-0.018161715522801214
Crop,Crop,gated__raw+stats+gaf+stft,gated__raw+stats+gaf+stft,raw+stats+gaf+stft,42,5760,1440,16800,1,46,24,32,466574,41,98.36024883300706,results/fusion_over_raw/checkpoints/Crop/gated__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_42.pt,0.7083333333333334,0.7222222222222222,0.7083333333333334,0.7261133294892571,0.7064392871554674,0.7205858941061206,0.7064392871554673,0.7185408869255825,-0.008602138832894846,-0.010355440341270783
Crop,Crop,film__raw+stats+gaf+stft,film__raw+stats+gaf+stft,raw+stats+gaf+stft,42,5760,1440,16800,1,46,24,32,532490,35,99.13289495800564,results/fusion_over_raw/checkpoints/Crop/film__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_42.pt,0.7060119047619048,0.7243055555555555,0.7060119047619048,0.7309842505178129,0.7009168475365563,0.72060643820505,0.7009168475365563,0.717607592875693,-0.014124578451806036,-0.015877879960181973
Crop,Crop,raw_centered_residual__raw+stats+gaf+stft,raw_centered_residual__raw+stats+gaf+stft,raw+stats+gaf+stft,42,5760,1440,16800,1,46,24,32,565258,73,173.44224225000653,results/fusion_over_raw/checkpoints/Crop/raw_centered_residual__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_42.pt,0.7201785714285714,0.7409722222222223,0.7201785714285714,0.7468650174425066,0.7173181027789312,0.739022074688975,0.717318102778931,0.7362429025989903,0.0022766767905688656,0.0005233752821929283
